id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,price_group,price_per_sqft,price_per_sqft_normalized,avg_price_per_sqft,age,price_category
4403200255,2014-07-22,796000.0,4.0,3.5,3670.0,4960.0,2.0,0,0,3,9,2870,800,2005,0,98177,1520,6335,3,216.89373297002726,-0.4243489142092262,286.5717210147356,10,luxury
5379800500,2014-09-30,255000.0,3.0,1.5,910.0,25500.0,1.0,0,0,3,5,910,0,1943,0,98188,1580,10019,0,280.2197802197802,0.1832058880654663,171.25275342235304,72,low
7010700660,2015-04-28,807000.0,3.0,3.0,1940.0,4000.0,2.0,0,0,4,9,1940,0,2000,0,98199,1410,4000,3,415.97938144329896,1.4856935887890865,370.99757205590896,15,luxury
9406540190,2014-11-10,315000.0,4.0,2.5,1780.0,6000.0,2.0,0,0,3,9,1780,0,2000,0,98038,2650,6000,0,176.96629213483146,-0.8074157480870743,174.9258638223508,15,low
1795920250,2015-02-27,637000.0,3.0,2.25,2200.0,7355.0,2.0,0,0,4,8,2200,0,1986,0,98052,2290,7868,2,289.54545454545456,0.27267710041932697,280.3375435716042,29,high
8651510420,2014-12-11,490000.0,3.0,2.0,2070.0,10023.0,1.0,0,0,3,8,1220,850,1981,0,98074,2130,9694,2,236.71497584541063,-0.23418243739601907,264.16304583622986,34,high
1422700080,2014-06-10,253000.0,3.0,1.75,2040.0,10435.0,1.0,0,0,3,7,1020,1020,1962,0,98188,1740,7527,0,124.01960784313725,-1.3153901709824865,171.25275342235304,53,low
5468780250,2014-05-08,325900.0,4.0,2.5,2320.0,6270.0,2.0,0,0,3,8,2320,0,2004,0,98042,2150,6270,1,140.47413793103448,-1.1575241867904225,165.38452189058148,11,medium
3723800415,2014-10-15,425000.0,2.0,2.0,1440.0,6677.0,1.0,0,0,3,7,870,570,1952,0,98118,2020,7642,1,295.1388888888889,0.3263409250878561,259.0378940486565,63,medium
1545800290,2014-09-05,215000.0,4.0,2.5,1700.0,6675.0,2.0,0,0,3,7,1700,0,1997,0,98038,1570,7540,0,126.47058823529412,-1.2918752829986666,174.9258638223508,18,low
1545800290,2015-04-08,315000.0,4.0,2.5,1700.0,6675.0,2.0,0,0,3,7,1700,0,1997,0,98038,1570,7540,0,185.2941176470588,-0.727517971386995,174.9258638223508,18,low
2804100095,2014-05-16,724800.0,4.0,2.0,2050.0,3933.0,1.0,0,0,3,8,1180,870,1926,2001,98112,1940,4000,3,353.5609756097561,0.8868467656969093,424.371800013328,89,luxury
7282300095,2014-07-09,295000.0,2.0,1.0,1497.0,6500.0,1.0,0,0,4,6,800,0,1953,0,98133,1220,7000,0,197.06078824315298,-0.6146276594550542,251.699596058564,62,low
930000289,2015-03-16,509007.0,3.0,1.75,1800.0,7620.0,1.0,0,0,3,8,1350,450,1951,0,98177,1770,7620,2,282.7816666666667,0.20778481697839335,286.5717210147356,64,high
2822059181,2015-04-13,306000.0,5.0,2.0,1460.0,169448.0,1.5,0,0,3,6,1460,0,1910,0,98030,2250,6059,0,209.58904109589042,-0.49443067076929753,157.7490366359697,105,low
1761100080,2014-07-17,205000.0,3.0,1.75,1290.0,7210.0,1.0,0,0,3,7,1290,0,1984,0,98023,1350,7509,0,158.91472868217053,-0.9806037890361051,151.17998682574958,31,low
2953000250,2014-07-31,275000.0,3.0,1.5,1900.0,9737.0,1.0,0,0,4,7,1200,700,1968,0,98031,1670,9737,0,144.73684210526315,-1.1166274862350423,161.85381888594156,47,low
3416600185,2014-11-06,685000.0,3.0,1.75,1480.0,7000.0,1.0,0,2,3,8,1480,0,1963,0,98122,1850,4000,3,462.8378378378378,1.9352571008996962,360.9959441873633,52,luxury
927200380,2015-04-20,465000.0,4.0,2.5,2090.0,12833.0,1.0,0,0,3,7,1220,870,1969,0,98034,1740,11200,2,222.48803827751198,-0.37067673344688756,260.36252307486285,46,high
7922750020,2014-07-08,560000.0,4.0,2.25,1950.0,16044.0,1.0,0,0,3,8,1330,620,1968,0,98033,2170,9800,2,287.1794871794872,0.24997783372501592,335.53862448736817,47,high
259600050,2015-02-23,458500.0,3.0,1.75,1250.0,9605.0,1.0,0,0,3,7,1250,0,1964,0,98008,1570,9605,2,366.8,1.0138629493219793,294.25923192620843,51,high
3298300420,2015-03-31,354000.0,3.0,1.0,990.0,7590.0,1.0,0,0,3,6,990,0,1959,0,98008,1100,7590,1,357.57575757575756,0.9253648821665827,294.25923192620843,56,medium
1310440470,2015-01-13,441000.0,3.0,2.5,2740.0,7923.0,2.0,0,0,3,9,2740,0,1998,0,98058,2740,8815,1,160.94890510948906,-0.9610877492583947,179.1360864864858,17,medium
3438502668,2014-08-29,194000.0,3.0,1.75,1260.0,10488.0,1.0,0,0,2,7,1110,150,1952,0,98106,1540,9120,0,153.96825396825398,-1.0280606349516233,230.53364060408975,63,low
5591700290,2014-05-15,316500.0,4.0,2.5,2150.0,6807.0,2.0,0,0,4,8,2150,0,1991,0,98031,1910,7240,0,147.2093023255814,-1.0929065191839469,161.85381888594156,24,low
4172100050,2014-08-25,524950.0,3.0,1.75,1750.0,3250.0,1.5,0,0,4,7,1230,520,1929,0,98117,1480,3600,2,299.9714285714286,0.3727046698472679,358.32865890046895,86,high
9275700005,2015-04-27,1052000.0,3.0,2.25,2880.0,6092.0,2.0,0,4,4,8,1920,960,1983,0,98116,2880,5308,3,365.27777777777777,0.9992586362248281,344.85809963591896,32,luxury
1089000190,2015-04-12,925000.0,4.0,2.25,2590.0,13894.0,2.0,0,0,4,9,2590,0,1975,0,98005,2720,13894,3,357.14285714285717,0.9212116032499604,315.8278501294365,40,luxury
9523103000,2014-10-20,780000.0,3.0,1.75,2430.0,4524.0,1.5,0,0,4,7,1830,600,1924,0,98103,1610,4100,3,320.98765432098764,0.5743359011394352,364.66372141764197,91,luxury
2781270440,2014-05-19,241000.0,2.0,2.0,1470.0,3128.0,2.0,0,0,3,6,1470,0,2005,0,98038,1180,2576,0,163.94557823129253,-0.9323374446827953,174.9258638223508,10,low
2105200050,2014-06-19,519000.0,3.0,2.75,2020.0,10744.0,1.0,0,0,5,7,1270,750,1954,0,98166,2020,11069,2,256.9306930693069,-0.04023134437476115,224.89612618542213,61,high
7625703637,2014-08-28,286000.0,2.0,1.0,610.0,4000.0,1.0,0,0,4,6,610,0,1918,0,98136,870,5160,0,468.8524590163934,1.9929618233574649,334.52422145236267,97,low
2926049408,2014-10-09,400000.0,3.0,2.0,3000.0,17800.0,1.0,0,0,3,8,1500,1500,1962,0,98125,2400,8300,1,133.33333333333334,-1.2260335966439715,280.1742413460567,53,medium
3224079005,2014-10-09,255000.0,2.0,1.0,920.0,43560.0,1.0,0,0,4,5,920,0,1923,0,98024,1530,11875,0,277.17391304347825,0.15398361207601824,253.0577305020607,92,low
2413900050,2014-12-01,599000.0,4.0,2.0,3410.0,15143.0,2.0,0,0,4,8,3410,0,1972,1987,98052,2350,25936,2,175.65982404692082,-0.8199500999896691,280.3375435716042,43,high
3820350050,2014-10-24,330000.0,4.0,2.5,1820.0,3905.0,2.0,0,0,3,7,1820,0,2001,0,98019,1820,3863,1,181.3186813186813,-0.7656586028860255,204.21139419767553,14,medium
8910500675,2014-05-19,461000.0,2.0,1.0,1060.0,7193.0,1.0,0,0,3,7,1060,0,1926,0,98133,1980,7560,2,434.9056603773585,1.6672737150557404,251.699596058564,89,high
1461200020,2015-03-10,620000.0,5.0,2.5,3070.0,34991.0,2.0,0,0,3,9,3070,0,1995,0,98059,2150,19515,2,201.9543973941368,-0.5676780096780867,208.76955718761639,20,high
722079056,2014-10-06,352500.0,4.0,2.5,2300.0,219106.0,1.0,0,0,4,7,1840,460,1958,0,98038,2120,123710,1,153.2608695652174,-1.0348473334711767,174.9258638223508,57,medium
8663370020,2014-08-06,435000.0,3.0,2.0,1610.0,6911.0,1.0,0,0,3,7,1260,350,1988,0,98034,1630,6911,1,270.18633540372673,0.08694427304140226,260.36252307486285,27,medium
2568200130,2014-05-16,725000.0,4.0,2.75,2830.0,20974.0,2.0,0,0,3,9,2830,0,2006,0,98052,3150,6581,3,256.18374558303884,-0.04739761405427213,280.3375435716042,9,luxury
8947800080,2014-11-05,300000.0,3.0,1.0,1497.0,12300.0,1.0,0,0,3,7,970,0,1982,0,98028,2040,9994,0,200.40080160320642,-0.5825833231243982,225.0815358226848,33,low
1545803390,2014-11-11,252000.0,3.0,2.5,1680.0,8284.0,2.0,0,0,3,7,1680,0,1989,0,98038,1550,8284,0,150.0,-1.0661323583539979,174.9258638223508,26,low
1088030010,2014-10-05,464625.0,4.0,2.75,2040.0,8996.0,1.0,0,0,4,8,1260,780,1974,0,98033,2470,9180,2,227.75735294117646,-0.32012253706731947,335.53862448736817,41,high
1829700080,2014-12-12,340000.0,3.0,1.0,1450.0,9586.0,2.0,0,0,3,7,1450,0,1950,0,98155,1500,8592,1,234.48275862068965,-0.25559849529792467,244.17673299971747,65,medium
2125049024,2014-06-20,1325000.0,4.0,2.25,2870.0,6280.0,1.5,0,0,4,9,1980,890,1905,0,98112,2370,4760,3,461.67247386759584,1.9240765123856836,424.371800013328,110,luxury
5706200020,2015-02-06,455000.0,5.0,2.0,1870.0,13970.0,1.0,0,0,4,7,1120,750,1969,0,98027,1860,13970,2,243.31550802139037,-0.17085644129730063,250.80616652179668,46,high
2316400285,2015-05-13,495000.0,4.0,3.5,2490.0,18042.0,2.0,0,0,3,8,2490,0,2003,0,98070,1960,21107,2,198.79518072289156,-0.5979877691435932,276.0046101671802,12,high
7588700080,2015-04-21,925000.0,4.0,2.5,3350.0,20974.0,2.0,0,0,3,9,2640,710,2002,0,98117,1000,4500,3,276.1194029850746,0.14386656422833966,358.32865890046895,13,luxury
7853310380,2014-12-11,587000.0,3.0,2.75,3190.0,8737.0,2.0,0,0,3,9,3190,0,2006,0,98065,3240,7131,2,184.01253918495297,-0.7398135303703841,211.90563469998332,9,high
6821101870,2014-05-05,524000.0,3.0,1.75,1560.0,5520.0,1.0,0,0,4,6,780,780,1944,0,98199,1470,6000,2,335.8974358974359,0.717381453341862,370.99757205590896,71,high
9551201660,2014-06-13,1030000.0,4.0,2.5,2750.0,4800.0,2.0,0,0,3,9,1960,790,1905,2005,98103,2400,5300,3,374.54545454545456,1.0881734156981926,364.66372141764197,110,luxury
3530500010,2014-09-30,176000.0,2.0,2.0,920.0,10435.0,1.0,0,0,4,8,920,0,1980,0,98198,1310,2853,0,191.30434782608697,-0.6698553765049327,180.73876186446142,35,low
7387500185,2014-05-21,249900.0,2.0,1.0,1140.0,5500.0,1.0,0,0,3,6,1140,0,1947,0,98106,1110,5500,0,219.21052631578948,-0.40212142671826523,230.53364060408975,68,low
1626079132,2014-06-05,499500.0,3.0,2.0,2520.0,16044.0,1.5,0,0,3,7,2520,0,1988,0,98019,2020,56628,2,198.21428571428572,-0.6035609190151455,204.21139419767553,27,high
8854100130,2014-09-11,600000.0,5.0,3.5,3150.0,10542.0,1.0,0,0,5,9,1620,1530,1974,0,98011,3150,11807,2,190.47619047619048,-0.6778007796497761,226.64135903588289,41,high
2123049142,2014-08-14,294000.0,4.0,2.5,2040.0,7800.0,2.0,0,0,3,7,2040,0,2003,0,98168,1860,10954,0,144.11764705882354,-1.122568089515165,178.6619251360648,12,low
3423059109,2015-04-15,272000.0,4.0,2.0,1780.0,19843.0,1.0,0,0,3,7,1780,0,1963,0,98058,2210,13500,0,152.80898876404495,-1.0391827114511933,179.1360864864858,52,low
5631500992,2014-05-15,390000.0,3.0,2.5,2240.0,10800.0,2.0,0,0,3,8,2240,0,1996,0,98028,1900,9900,1,174.10714285714286,-0.8348466386845718,225.0815358226848,19,medium
6641800020,2015-01-09,700000.0,4.0,2.5,3270.0,9650.0,1.0,0,3,4,9,2320,950,1971,0,98166,2340,17357,3,214.06727828746176,-0.4514661304319893,224.89612618542213,44,luxury
7853301700,2015-04-20,635000.0,5.0,2.75,3110.0,6621.0,2.0,0,0,3,9,3110,0,2006,0,98065,3550,7953,2,204.18006430868166,-0.5463247959386818,211.90563469998332,9,high
2158900290,2015-04-16,920000.0,4.0,1.5,1850.0,3600.0,2.0,0,0,3,8,1660,190,1929,0,98112,1970,3600,3,497.2972972972973,2.2658637152019394,424.371800013328,86,luxury
2273600250,2014-08-04,500000.0,3.0,1.75,1570.0,8530.0,1.0,0,0,4,7,1190,380,1983,0,98033,1530,8708,2,318.47133757961785,0.5501941713669459,335.53862448736817,32,high
3298700840,2014-08-21,263500.0,2.0,1.0,1497.0,4515.0,1.0,0,0,3,6,750,0,1942,0,98106,1020,5000,0,176.0187040748163,-0.8165069783381874,230.53364060408975,73,low
5450500010,2015-03-13,975000.0,4.0,2.25,2240.0,9990.0,2.0,0,0,4,10,2240,0,1967,0,98040,2600,11480,3,435.26785714285717,1.6707486577342119,371.42230975144884,48,luxury
3629870020,2014-11-14,575000.0,3.0,2.5,1870.0,3485.0,2.0,0,0,3,8,1870,0,2001,0,98029,1940,3485,2,307.4866310160428,0.4448060804608868,270.22959813735196,14,high
8856700130,2014-06-12,822000.0,4.0,2.5,2683.0,40386.0,2.0,0,0,4,9,2683,0,1987,0,98052,2683,34800,3,306.3734625419307,0.43412625941473354,280.3375435716042,28,luxury
6381502155,2015-01-16,300000.0,3.0,1.0,1490.0,7200.0,1.0,0,0,3,7,1490,0,1954,0,98125,1280,7200,0,201.34228187919464,-0.573550691407032,280.1742413460567,61,low
1443550080,2015-03-30,487600.0,4.0,2.5,2340.0,12080.0,2.0,0,0,3,8,2340,0,1999,0,98019,2200,12403,2,208.3760683760684,-0.5060680211639875,204.21139419767553,16,high
2205700345,2014-07-07,500000.0,4.0,2.0,1700.0,8640.0,1.0,0,0,3,7,850,850,1955,2010,98006,1620,9000,2,294.11764705882354,0.31654305509459774,292.68468938347274,60,high
6926700660,2014-09-11,680000.0,2.0,2.0,1450.0,989.0,3.0,0,0,3,9,1450,0,2014,0,98109,1490,1240,3,468.9655172413793,1.9940465123679112,425.00944587354235,1,luxury
3279050130,2014-09-10,419000.0,3.0,2.5,3310.0,21096.0,2.0,0,2,3,9,3310,0,2004,0,98023,3310,13835,1,126.58610271903324,-1.2907670284592476,151.17998682574958,11,medium
2770606890,2014-08-07,450000.0,3.0,1.75,1520.0,5250.0,1.0,0,0,3,6,1520,0,1949,0,98199,1530,5250,1,296.05263157894734,0.33510744034498136,370.99757205590896,66,medium
2867100190,2014-06-18,650000.0,5.0,1.75,1260.0,4500.0,1.5,0,0,3,7,1260,0,1926,0,98119,1410,4388,3,515.8730158730159,2.4440805393449474,418.1067869959523,89,luxury
8562600190,2014-06-23,550000.0,3.0,1.75,1840.0,8086.0,1.0,0,0,4,8,1840,0,1964,0,98052,1840,8060,2,298.9130434782609,0.3625504446281579,280.3375435716042,51,high
5680000545,2014-12-03,330000.0,4.0,2.0,1750.0,5202.0,1.0,0,1,4,6,1070,680,1942,0,98108,2090,5400,1,188.57142857142858,-0.6960752068829159,223.96336338613986,73,medium
1922059027,2015-01-23,282510.0,4.0,1.0,1450.0,32234.0,1.5,0,0,4,6,1450,0,1932,0,98030,1530,10125,0,194.83448275862068,-0.6359869996823627,157.7490366359697,83,low
3275300440,2014-11-20,230000.0,2.0,2.0,1260.0,10200.0,1.0,0,0,3,7,1020,240,1983,0,98003,1560,10200,0,182.53968253968253,-0.7539442264545256,158.81024783622507,32,low
952001735,2014-10-04,750000.0,4.0,1.75,2100.0,6613.0,2.0,0,0,3,8,2100,0,1909,2004,98116,1630,5750,3,357.14285714285717,0.9212116032499604,344.85809963591896,106,luxury
1402950190,2014-09-16,321000.0,4.0,2.5,2430.0,10435.0,2.0,0,0,3,8,2430,0,2002,0,98092,2100,5414,0,132.09876543209876,-1.2378781328135993,159.35825135307934,13,low
1207200010,2015-03-18,245000.0,4.0,2.0,1830.0,10416.0,1.0,0,0,3,7,1370,460,1958,0,98146,1830,9271,0,133.87978142076503,-1.2207909330934805,230.2240331909226,57,low
6815100095,2014-12-23,510000.0,2.0,1.0,1310.0,4000.0,1.0,0,0,3,6,1310,0,1913,0,98103,1550,4000,2,389.31297709923666,1.2298541242676848,364.66372141764197,102,high
3825310130,2014-06-24,751000.0,4.0,3.25,3090.0,9571.0,2.0,0,0,3,9,2370,720,2004,0,98052,3630,9110,3,243.042071197411,-0.17347981450220346,280.3375435716042,11,luxury
3276930380,2014-05-23,675000.0,4.0,2.5,2560.0,36601.0,2.0,0,0,4,9,2560,0,1987,0,98075,2790,36601,3,263.671875,0.024444055920587918,266.56832670427804,28,luxury
8937600080,2015-01-26,295000.0,3.0,1.75,1930.0,13350.0,1.0,0,0,3,8,1930,0,1967,0,98023,2270,13350,0,152.84974093264248,-1.0387917321178886,151.17998682574958,48,low
8024200010,2014-10-28,312000.0,2.0,1.0,1460.0,6000.0,1.0,0,0,2,7,1260,200,1925,0,98115,1580,6380,0,213.6986301369863,-0.4550029681772493,347.0311825531686,90,low
624110020,2014-09-25,730000.0,3.0,3.0,3460.0,13129.0,2.0,0,0,3,9,2560,900,1988,0,98077,3460,12568,3,210.98265895953756,-0.48106019744328526,246.57813344982327,27,luxury
6192410280,2015-01-02,762500.0,5.0,3.5,3290.0,5880.0,2.0,0,0,3,9,2670,620,2005,0,98052,3090,5680,3,231.7629179331307,-0.2816928489314525,280.3375435716042,10,luxury
507100020,2015-03-09,270000.0,3.0,1.0,1497.0,7374.0,1.0,0,0,3,6,760,720,1954,0,98133,1480,8934,0,180.36072144288576,-0.7748493411083346,251.699596058564,61,low
259600280,2015-04-06,400000.0,4.0,2.0,1420.0,9301.0,1.0,0,0,4,7,1420,0,1963,0,98008,1530,8075,1,281.6901408450704,0.19731263714846967,294.25923192620843,52,medium
7691800130,2014-08-26,650000.0,3.0,2.5,2790.0,6720.0,2.0,0,0,3,8,2790,0,2002,0,98075,2620,6720,3,232.97491039426524,-0.27006490321144094,266.56832670427804,13,luxury
2056100275,2014-10-06,530000.0,2.0,1.5,1390.0,5000.0,1.0,0,0,4,8,970,420,1954,0,98116,1610,5000,2,381.294964028777,1.1529287111521829,344.85809963591896,61,high
2202500080,2014-06-30,248000.0,3.0,1.0,1497.0,9400.0,1.0,0,0,4,7,950,0,1954,0,98006,1260,9400,0,165.66466265865063,-0.9158444209632212,292.68468938347274,61,low
3179102155,2015-01-08,760000.0,4.0,3.5,3000.0,5300.0,1.0,0,0,5,7,1780,1220,1949,0,98115,1360,5450,3,253.33333333333334,-0.07474468095616127,347.0311825531686,66,luxury
937000280,2015-02-20,199000.0,4.0,1.0,1280.0,10521.0,1.5,0,0,3,7,1280,0,1960,0,98198,1540,9384,0,155.46875,-1.0136647645401002,180.73876186446142,55,low
5379805253,2014-10-20,240000.0,2.0,1.0,870.0,8400.0,1.0,0,0,3,7,870,0,1960,0,98188,1070,12465,0,275.86206896551727,0.14139768252545842,171.25275342235304,55,low
6821102340,2015-05-04,415000.0,3.0,1.5,1785.0,1795.0,2.0,0,0,3,7,1360,0,1945,0,98199,1580,1795,1,232.49299719887955,-0.2746884142128679,370.99757205590896,70,medium
7229900250,2014-12-02,228000.0,3.0,1.0,1000.0,16376.0,1.0,0,0,3,7,1000,0,1959,0,98059,1420,16192,0,228.0,-0.3177945631569213,208.76955718761639,56,low
7287100177,2015-02-25,525000.0,4.0,2.5,2740.0,12106.0,1.0,0,0,3,8,1980,760,1992,0,98133,2170,11156,2,191.6058394160584,-0.6669628437907061,251.699596058564,23,high
8820900670,2014-06-23,399950.0,3.0,1.75,1560.0,5223.0,1.0,0,0,4,7,810,750,1940,0,98125,1440,8491,1,256.37820512820514,-0.04553195473010838,280.1742413460567,75,medium
3275850020,2015-04-13,781000.0,4.0,2.5,2590.0,20974.0,2.0,0,0,3,9,2590,0,1988,0,98052,2360,8155,3,301.5444015444015,0.38779588941776993,280.3375435716042,27,luxury
9528100899,2015-04-28,827000.0,3.0,2.5,1850.0,1330.0,2.5,0,0,3,9,1560,290,2004,0,98115,1810,2071,3,447.02702702702703,1.7835670072786673,347.0311825531686,11,luxury
7016000440,2014-07-16,525000.0,5.0,2.25,2500.0,8621.0,1.5,0,0,4,7,2500,0,1968,0,98034,1980,7395,2,210.0,-0.49048790051009283,260.36252307486285,47,high
7202340010,2015-02-24,671300.0,4.0,2.5,3280.0,5232.0,2.0,0,0,3,7,3280,0,2004,0,98053,2600,5080,3,204.66463414634146,-0.5416757969138954,269.9796257156553,11,luxury
6911700066,2014-06-04,175000.0,2.0,2.0,670.0,2378.0,1.0,0,0,3,5,670,0,1919,0,98126,700,2970,0,261.1940298507463,0.0006714254611995502,290.3224347790731,96,low
7511000050,2015-03-02,1100000.0,5.0,2.75,2890.0,20974.0,1.0,0,0,4,10,2150,740,1963,0,98040,3010,17809,3,380.6228373702422,1.1464802780529384,371.42230975144884,52,luxury
2925059260,2015-05-06,800000.0,5.0,2.5,3000.0,10560.0,1.0,0,0,3,8,1500,1500,1966,0,98004,2690,11616,3,266.6666666666667,0.05317630967581774,461.5412802182711,49,luxury
3558000170,2014-07-11,329950.0,4.0,2.5,1920.0,4600.0,2.0,0,0,3,7,1920,0,2002,0,98038,2200,6600,1,171.84895833333334,-0.8565118287832355,174.9258638223508,13,medium
8651730290,2014-08-05,445000.0,4.0,3.25,1785.0,7200.0,2.0,0,0,3,7,1960,0,1979,0,98034,1980,7529,1,249.29971988795518,-0.1134434680381046,260.36252307486285,36,medium
9197100263,2014-08-19,237000.0,3.0,1.75,2000.0,12208.0,1.0,0,0,3,7,1140,860,1979,0,98032,1060,8194,0,118.5,-1.3683456987220481,155.2273433362039,36,low
8941100095,2014-09-23,1112500.0,6.0,4.0,3600.0,6224.0,2.0,0,0,3,9,2610,990,1945,2006,98199,1430,6224,3,309.02777777777777,0.4595919569961672,370.99757205590896,70,luxury
2781100080,2014-12-10,438900.0,4.0,2.5,2740.0,5700.0,2.0,0,0,3,9,2740,0,2006,0,98038,3010,5281,1,160.1824817518248,-0.9684408718950871,174.9258638223508,9,medium
9822700190,2014-08-08,1280000.0,9.0,4.5,3650.0,5000.0,2.0,0,0,3,8,2530,1120,1915,2010,98105,2510,5000,3,350.6849315068493,0.859253784891027,393.88892025562825,100,luxury
3630030290,2014-10-17,600000.0,4.0,2.5,2310.0,3866.0,2.0,0,0,3,8,2310,0,2005,0,98029,1950,4023,2,259.7402597402597,-0.01327615299014574,270.22959813735196,10,high
9510910250,2015-01-20,670000.0,4.0,2.5,2095.0,4569.0,2.0,0,0,3,9,2095,0,2002,0,98052,2095,4385,3,319.8090692124105,0.563028468041939,280.3375435716042,13,luxury
8682231330,2015-05-04,519000.0,2.0,2.0,1560.0,4823.0,1.0,0,0,3,8,1560,0,2004,0,98053,1855,4989,2,332.6923076923077,0.6866312152091746,269.9796257156553,11,high
2473480780,2015-03-11,320000.0,3.0,2.25,1880.0,7350.0,1.0,0,0,3,8,1390,490,1984,0,98058,1910,8400,0,170.2127659574468,-0.8722095800023277,179.1360864864858,31,low
8641500280,2014-05-22,270000.0,2.0,1.5,840.0,867.0,2.0,0,0,3,7,840,0,2005,0,98115,840,1322,0,321.42857142857144,0.5785660926285883,347.0311825531686,10,low
7605800050,2014-06-02,1000000.0,3.0,3.0,2730.0,5832.0,2.0,0,0,3,9,2730,0,1998,0,98005,2360,5832,3,366.3003663003663,1.0090694264862095,315.8278501294365,17,luxury
9828200525,2014-08-15,330000.0,1.0,1.0,860.0,4800.0,1.0,0,0,3,6,860,0,1907,0,98122,1380,4800,1,383.72093023255815,1.176203611154237,360.9959441873633,108,medium
7971300050,2014-07-10,657500.0,4.0,2.0,2320.0,10960.0,1.0,0,0,3,7,1510,810,1956,0,98005,2160,10960,3,283.4051724137931,0.2137667774411788,315.8278501294365,59,luxury
126049169,2014-08-28,450000.0,3.0,1.75,1540.0,61419.0,1.0,0,0,3,7,1540,0,1967,0,98028,3790,8529,1,292.2077922077922,0.2982197657565561,225.0815358226848,48,medium
7167000020,2014-06-16,792500.0,4.0,2.5,4290.0,175421.0,2.0,0,0,3,10,4290,0,2004,0,98010,3370,63162,3,184.73193473193473,-0.7329115960434235,206.99433672100525,11,luxury
3303910010,2015-02-20,540000.0,3.0,2.5,1950.0,13227.0,2.0,0,0,4,9,1950,0,1978,0,98034,2650,12943,2,276.9230769230769,0.15157707170041654,260.36252307486285,37,high
2268000050,2014-07-21,229900.0,3.0,1.0,1010.0,8848.0,1.0,0,0,4,7,1010,0,1968,0,98003,1380,10650,0,227.62376237623764,-0.32140421487277404,158.81024783622507,47,low
8857640170,2015-05-06,533000.0,4.0,2.5,2830.0,6536.0,2.0,0,0,3,8,2830,0,2003,0,98038,2830,6872,2,188.339222614841,-0.6983030080827157,174.9258638223508,12,high
7806210190,2014-12-22,239000.0,4.0,1.75,1500.0,12560.0,1.0,0,0,4,7,1000,500,1977,0,98002,1700,9020,0,159.33333333333334,-0.9765876649116125,152.39526744006275,38,low
9206700190,2015-03-06,713900.0,3.0,2.5,3370.0,20974.0,1.0,0,0,3,10,3370,0,2000,0,98038,3350,213444,3,211.83976261127597,-0.4728370813279354,174.9258638223508,15,luxury
4136930190,2014-10-28,427500.0,4.0,2.5,3160.0,8726.0,2.0,0,0,3,9,3160,0,1999,0,98092,2500,8648,1,135.28481012658227,-1.2073109832998925,159.35825135307934,16,medium
5666300010,2014-07-22,302000.0,3.0,1.0,1110.0,7000.0,1.5,0,0,4,7,1110,0,1955,0,98133,1800,7000,0,272.07207207207205,0.10503617074283579,251.699596058564,60,low
1424059022,2014-07-08,1150000.0,3.0,2.5,3830.0,48743.0,2.0,0,0,3,11,3830,0,1991,0,98006,2950,8299,3,300.2610966057441,0.3754837664900724,292.68468938347274,24,luxury
6204050080,2014-05-28,555000.0,3.0,2.5,3160.0,4270.0,2.0,0,0,3,8,2650,510,2006,0,98011,2720,12523,2,175.63291139240508,-0.8202083019966333,226.64135903588289,9,high
7128300500,2014-12-30,495000.0,3.0,2.25,2100.0,3000.0,2.0,0,0,3,7,2100,0,1996,0,98144,1650,4500,2,235.71428571428572,-0.24378313286270484,304.44205654067696,19,high
1233100642,2014-07-22,495000.0,3.0,2.0,2240.0,13288.0,1.0,0,0,3,7,2240,0,1953,0,98033,2150,9900,2,220.98214285714286,-0.38512440599402087,335.53862448736817,62,high
222029026,2014-09-17,340000.0,2.0,0.75,1060.0,48292.0,1.0,1,2,5,6,560,500,1947,0,98070,750,80201,1,320.75471698113205,0.5721010829942224,276.0046101671802,68,medium
9485940290,2015-05-12,464950.0,4.0,2.25,2350.0,36116.0,1.0,0,0,4,9,2350,0,1983,0,98042,2580,36116,2,197.85106382978722,-0.6070456967614652,165.38452189058148,32,high
4136890280,2015-03-27,320000.0,4.0,2.5,1940.0,7040.0,2.0,0,0,3,8,1940,0,1998,0,98092,2400,7145,0,164.94845360824743,-0.9227157838052585,159.35825135307934,17,low
1775500050,2015-01-29,440000.0,1.0,1.0,1160.0,13030.0,1.0,0,0,3,7,1160,0,2009,0,98072,1580,48352,1,379.3103448275862,1.1338881270839154,247.43339462997045,6,medium
7611200086,2014-06-02,686000.0,3.0,1.5,1840.0,9990.0,2.0,0,0,5,8,1840,0,1961,0,98177,2100,12474,3,372.82608695652175,1.0716776753054325,286.5717210147356,54,luxury
3376600010,2014-12-01,555000.0,4.0,1.75,2260.0,11000.0,1.0,0,0,3,8,1620,640,1976,0,98008,1960,10000,2,245.57522123893804,-0.14917658479733503,294.25923192620843,39,high
7519001990,2014-10-27,361500.0,2.0,1.0,840.0,3860.0,1.0,0,0,4,6,840,0,1909,0,98117,1390,3860,1,430.35714285714283,1.6236349000237726,358.32865890046895,106,medium
