id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,price_category
2191600780,2014-10-10,219000.0,2.0,1.0,1050.0,9000.0,1.5,0,4,1050,0,1984,0,98003,1550,9600,low
7852180430,2015-04-09,450000.0,4.0,2.5,2070.0,3982.0,2.0,0,3,2070,0,2004,0,98065,2340,4067,medium
8155820080,2015-04-15,402000.0,4.0,2.25,1790.0,7311.0,2.0,0,3,1790,0,1992,0,98056,1400,7203,medium
5248800440,2015-02-17,275000.0,2.0,1.0,840.0,4000.0,1.0,0,3,840,0,1942,0,98108,1100,4000,medium
9818700430,2014-10-01,421500.0,3.0,1.5,990.0,4500.0,1.0,0,5,990,0,1948,0,98122,1490,4000,medium
425079099,2014-05-07,560000.0,3.0,3.0,4120.0,60392.0,2.0,0,3,3180,940,1994,0,98014,2770,64033,high
5127000670,2015-03-18,314000.0,3.0,1.75,1620.0,9600.0,1.0,0,4,1620,0,1966,0,98059,1660,10200,medium
6341000221,2015-04-23,287000.0,4.0,2.0,1340.0,8190.0,1.0,0,4,1340,0,1942,0,98146,1410,9721,medium
7231501665,2015-04-03,277000.0,4.0,1.0,1500.0,,1.5,0,3,1500,0,1925,0,98055,1330,5750,medium
5014000225,2014-12-22,337500.0,2.0,1.0,1300.0,6731.0,1.0,0,3,1300,0,1950,0,98116,1240,6731,medium
4401200130,2014-08-19,792000.0,4.0,2.75,3100.0,10245.0,2.0,0,3,3100,0,1999,0,98052,3140,9028,very high
1558500050,2014-11-13,435000.0,3.0,2.5,,7074.0,2.0,0,3,2200,1180,1999,0,98019,2060,6548,medium
8899000050,2015-03-25,313100.0,4.0,2.5,2660.0,9030.0,1.0,0,4,1450,1210,1977,0,98055,1870,9030,medium
2877102846,2014-06-25,575000.0,3.0,2.25,1700.0,3333.0,1.5,0,3,1100,600,1924,0,98117,1700,3750,high
7280300080,2015-02-02,510000.0,4.0,2.5,1840.0,7800.0,1.0,0,3,1240,600,1972,0,98177,2010,9100,high
3624039073,2015-03-19,299950.0,2.0,1.0,890.0,5200.0,1.0,0,4,890,0,1941,0,98126,950,5200,medium
3271300345,2015-03-23,1028000.0,3.0,3.0,2800.0,5800.0,1.0,0,3,1580,1220,1953,2010,98199,2580,5800,luxury
6190701483,2014-05-14,364000.0,4.0,1.75,2010.0,8625.0,1.0,0,4,1340,670,1957,0,98133,1500,8400,medium
414100630,2014-07-29,335000.0,3.0,1.0,1380.0,7470.0,1.0,0,5,1380,0,1965,0,98133,1440,7473,medium
7686202275,2014-12-09,219950.0,3.0,1.0,1210.0,8000.0,1.0,0,3,1210,0,1954,0,98198,1430,8000,low
5113260170,2015-01-13,215000.0,3.0,2.0,1280.0,6994.0,1.0,0,3,1280,0,1991,0,98038,1290,7514,low
2421059090,2015-05-11,640000.0,4.0,2.5,4090.0,215186.0,2.0,0,4,3670,420,1979,0,98092,2430,142005,high
2770601734,2014-06-30,535000.0,3.0,1.0,1580.0,6300.0,1.0,0,3,1180,400,1925,0,98199,1560,1601,high
4222310290,2014-08-19,253000.0,4.0,2.0,1910.0,7826.0,1.0,0,4,1140,770,1973,0,98003,1540,7826,medium
5016001060,2014-05-30,650000.0,2.0,2.5,1740.0,2500.0,2.0,0,3,1210,530,1994,0,98112,1640,2500,high
5445300050,2015-04-08,672000.0,3.0,2.25,1130.0,4445.0,1.5,0,4,1130,0,1930,0,98117,1330,4445,high
7370600020,2014-10-07,606000.0,3.0,1.75,1970.0,8540.0,1.0,0,4,1130,840,1950,0,98177,2280,8540,high
5127000470,2015-03-05,292000.0,,2.25,1780.0,9720.0,1.0,0,3,1280,500,1981,0,98059,1710,9790,medium
1330250010,2014-06-04,289950.0,3.0,2.0,1670.0,7757.0,1.0,0,3,1670,0,1992,0,98030,2290,7859,medium
1898600050,2014-07-22,257500.0,,1.5,1360.0,9323.0,1.0,0,4,1360,0,1968,0,98023,1180,9611,medium
9561100010,2014-11-04,380000.0,3.0,,1840.0,6985.0,1.0,0,3,1290,550,1971,0,98133,2160,7990,medium
9524100050,2014-12-22,360000.0,3.0,1.75,1255.0,1113.0,3.0,0,3,1255,0,2010,0,98103,1010,1038,medium
2212200500,2014-06-23,269500.0,3.0,1.75,1840.0,7412.0,1.0,0,4,1240,600,1976,0,98031,1980,7350,medium
5416500680,2014-06-30,449000.0,4.0,2.5,2960.0,6031.0,2.0,0,3,2960,0,2005,0,98038,2570,5012,medium
6412600005,2014-10-03,375000.0,4.0,1.5,1430.0,7232.0,1.5,0,3,1430,0,1948,0,98125,1540,7232,medium
2024069008,2014-06-19,2200000.0,5.0,4.75,5990.0,10450.0,2.0,1,3,4050,1940,2002,0,98027,3330,14810,luxury
2195700050,2014-05-19,810000.0,4.0,2.5,3480.0,59242.0,2.0,0,3,3480,0,1988,0,98072,2930,39400,very high
1437580480,2014-09-18,994000.0,5.0,3.25,4260.0,7861.0,2.0,0,3,4260,0,2005,0,98074,4020,7528,very high
2796100680,2015-02-25,275000.0,5.0,2.25,1820.0,10500.0,1.0,0,4,1080,740,1979,0,98031,1820,7500,medium
7203102140,2015-04-29,300000.0,2.0,1.0,1290.0,2482.0,2.0,0,3,1290,0,2008,0,98053,1290,2482,medium
40000235,2015-04-14,380000.0,5.0,2.5,2130.0,8428.0,2.0,0,3,2130,0,2013,0,98168,1500,11810,medium
2946000285,2015-03-02,200000.0,3.0,2.0,1170.0,10051.0,1.0,0,4,1170,0,1957,0,98198,1440,9800,low
6848200221,2014-09-02,635000.0,3.0,3.5,1730.0,1349.0,3.0,0,3,1350,380,2009,0,98102,1830,3300,high
952004725,2014-11-06,280000.0,2.0,1.0,880.0,5750.0,1.0,0,3,880,0,1939,0,98126,1190,5750,medium
7852110050,2014-06-25,574000.0,3.0,2.5,,6832.0,2.0,0,3,2380,0,2002,0,98065,2580,6832,high
5536100010,2015-02-04,1050000.0,4.0,,1330.0,9729.0,1.0,0,3,1330,0,1952,0,98004,2920,10353,luxury
5703000050,2014-05-08,545000.0,3.0,2.25,1780.0,191228.0,2.0,0,3,1780,0,1988,0,98045,2440,87120,high
6071800480,2015-03-27,271950.0,3.0,1.5,1220.0,8400.0,1.0,0,4,1220,0,1962,0,98006,2110,9119,medium
1954600050,2014-07-16,630000.0,5.0,1.75,2490.0,24969.0,1.0,0,4,1540,950,1959,0,98023,2790,15600,high
3819800280,2014-08-19,400000.0,2.0,1.0,1180.0,10800.0,1.0,0,3,1180,0,1984,0,98011,1600,10800,medium
7300400170,2014-09-10,334000.0,4.0,2.5,2310.0,6200.0,2.0,0,3,2310,0,1998,0,98092,2480,6200,medium
9834201100,2014-12-22,332500.0,4.0,2.0,,4855.0,2.0,0,4,1440,0,1972,0,98144,1300,4080,medium
8850000509,2014-09-23,525000.0,2.0,1.5,1620.0,1444.0,2.0,0,3,1080,540,2007,0,98144,1660,1642,high
4123840470,2015-02-24,408000.0,3.0,2.5,2620.0,8403.0,2.0,0,3,2620,0,1991,0,98038,2190,7842,medium
1150900080,2015-04-27,846450.0,4.0,2.5,3710.0,7491.0,2.0,0,3,3710,0,2003,0,98029,3040,7491,very high
514500235,2014-10-20,411100.0,3.0,1.5,1040.0,10323.0,1.0,0,4,1040,0,1958,0,98005,1580,7200,medium
1522059120,2014-07-09,409124.0,,3.25,,11340.0,2.0,0,4,2480,840,1999,0,98042,2330,8339,medium
2895600680,2014-07-07,335950.0,2.0,1.5,800.0,5192.0,1.0,0,5,800,0,1951,0,98146,1190,5320,medium
8087800480,2015-03-31,480000.0,,,2040.0,9597.0,1.0,0,4,1240,800,1963,0,98052,1800,8553,medium
7931000066,2014-12-24,280000.0,2.0,1.75,1960.0,30144.0,1.0,0,3,980,980,1957,0,98031,1960,10140,medium
5406500480,2014-07-21,668000.0,4.0,2.5,2670.0,4410.0,2.0,0,3,2670,0,1999,0,98075,2670,4410,high
2540820010,2015-04-27,750000.0,4.0,2.5,,8641.0,2.0,0,3,2930,0,2010,0,98034,2120,11175,high
3300700470,2014-05-14,394475.0,2.0,1.0,830.0,4000.0,1.0,0,3,830,0,1955,0,98117,950,4000,medium
8823902005,2015-03-26,848000.0,5.0,1.75,,4320.0,2.0,0,3,1980,310,1928,0,98105,2870,4320,very high
6003001760,2014-09-24,675000.0,3.0,1.5,2510.0,3600.0,2.5,0,4,2510,0,1907,0,98112,1740,1885,high
1432400095,2014-11-06,175000.0,3.0,1.0,1280.0,7572.0,1.0,0,4,1280,0,1958,0,98058,1170,7667,low
2483700095,2014-11-06,560000.0,4.0,1.5,1810.0,6000.0,1.0,0,3,1350,460,1952,0,98136,2020,6000,high
6600220380,2014-05-31,538888.0,5.0,2.75,2080.0,13189.0,2.0,0,3,2080,0,1987,0,98074,2030,11847,high
3990200020,2014-09-08,359000.0,4.0,1.75,1680.0,9244.0,2.0,0,3,1680,0,1991,0,98166,1840,9387,medium
112900020,2014-07-01,300000.0,3.0,2.25,1660.0,5128.0,2.0,0,3,1660,0,2001,0,98019,1680,4652,medium
8700110020,2014-09-17,273000.0,3.0,2.5,1650.0,5994.0,2.0,0,4,1650,0,1989,0,98030,1930,6666,medium
9831200221,2014-07-10,670000.0,3.0,2.5,1420.0,,2.0,0,3,1280,140,2003,0,98102,1490,1439,high
8078400010,2014-11-18,530000.0,4.0,2.25,2240.0,8376.0,1.0,0,3,1740,500,1984,0,98074,1890,7875,high
9550200225,2014-07-11,625000.0,3.0,1.5,1230.0,3060.0,1.0,0,3,910,320,1927,0,98103,1260,4488,high
2946001950,2015-05-05,248000.0,3.0,1.0,1260.0,6000.0,1.0,0,4,1260,0,1954,0,98198,1520,6600,low
3905050280,2014-08-19,533000.0,3.0,2.5,2060.0,4812.0,2.0,0,3,2060,0,1990,0,98029,1930,5264,high
3026059341,2014-12-11,549950.0,4.0,3.5,3090.0,10510.0,1.0,0,3,2190,900,1991,0,98034,2200,7408,high
7292700005,2014-10-14,485000.0,4.0,1.75,3220.0,7392.0,1.0,0,4,2010,1210,1959,0,98177,1660,8363,medium
8856970440,2015-05-06,353500.0,,2.5,2020.0,4845.0,2.0,0,3,2020,0,2001,0,98038,1930,5134,medium
7504001440,2014-09-15,435000.0,2.0,1.75,,12142.0,1.0,0,3,1910,0,1976,0,98074,2580,12326,medium
8068000305,2014-11-04,241000.0,,1.0,1150.0,10000.0,1.0,0,3,1000,150,1951,0,98178,1340,10000,low
1681400010,2014-05-19,885000.0,4.0,2.75,2730.0,3560.0,1.5,0,3,1550,1180,1921,2007,98115,1860,3560,very high
6850700670,2014-05-13,799200.0,6.0,3.0,2890.0,2370.0,2.5,0,3,2290,600,1906,0,98102,2180,2460,very high
1546600020,2015-01-14,760000.0,3.0,2.5,2280.0,12746.0,1.0,0,4,1490,790,1973,0,98005,2100,12746,very high
8071000050,2014-11-13,270000.0,2.0,1.0,1040.0,5700.0,1.0,0,3,1040,0,1922,0,98118,1380,5700,medium
1036000280,2015-02-17,675000.0,4.0,1.75,2440.0,7475.0,1.0,0,4,2040,400,1969,0,98052,2040,8480,high
5422560380,2014-12-22,499000.0,3.0,2.5,1720.0,5940.0,1.0,0,4,1000,720,1977,0,98052,1720,6136,medium
1762600280,2014-07-14,1202500.0,3.0,2.5,3430.0,28718.0,1.5,0,3,3430,0,1984,0,98033,3440,35021,luxury
5416500840,2014-06-27,320000.0,4.0,2.5,2570.0,4865.0,2.0,0,3,2570,0,2005,0,98038,2570,4933,medium
3523069008,2015-05-05,890000.0,4.0,3.25,4360.0,210254.0,1.0,0,3,2320,2040,2000,0,98038,2410,87120,very high
8001210170,2014-08-22,275000.0,4.0,2.75,2060.0,7350.0,1.0,0,3,1210,850,1978,0,98001,1940,7420,medium
6806300920,2014-06-10,490000.0,4.0,2.5,3020.0,8302.0,2.0,0,4,3020,0,1994,0,98042,3020,8406,medium
9826701665,2014-07-25,550000.0,3.0,2.5,,4200.0,1.5,0,3,1540,800,1906,0,98122,1590,4200,high
2253200010,2015-05-07,390000.0,5.0,2.0,,9537.0,1.0,0,5,1210,1190,1959,0,98056,1760,9533,medium
1941400080,2014-10-20,277000.0,3.0,2.25,1610.0,11920.0,1.0,0,4,1110,500,1968,0,98032,1690,11839,medium
3317010130,2015-03-17,236000.0,3.0,1.75,1090.0,7647.0,1.0,0,3,1090,0,1994,0,98003,1660,9219,low
1721059230,2015-03-04,265953.0,3.0,1.75,1470.0,13068.0,1.0,0,4,1470,0,1975,0,98092,2090,16988,medium
9328500630,2015-03-02,545000.0,,2.25,1670.0,6240.0,1.0,0,4,1240,430,1974,0,98008,1910,7000,high
6301800020,2014-05-06,535000.0,3.0,2.5,1850.0,10109.0,2.0,0,3,1850,0,1991,0,98034,1780,9660,high
7855000460,2014-10-07,1450000.0,3.0,2.75,3940.0,9671.0,1.0,0,5,2140,1800,1967,0,98006,3390,9360,luxury
9320350020,2014-06-30,490000.0,4.0,3.0,2330.0,3497.0,2.0,0,3,1920,410,2003,0,98108,2330,5242,medium
7849201061,2015-04-08,319950.0,4.0,2.5,2020.0,7200.0,1.5,0,4,2020,0,1954,0,98065,1440,7200,medium
3885805640,2014-07-04,625000.0,3.0,1.5,1300.0,7200.0,1.0,0,5,1300,0,1960,0,98033,2280,7200,high
8960200630,2015-02-20,248000.0,3.0,1.0,1180.0,6947.0,1.0,0,4,1180,0,1968,0,98031,1760,8657,low
1736800920,2015-04-21,475000.0,3.0,1.75,1320.0,7840.0,1.0,0,3,1320,0,1966,0,98007,2050,7644,medium
6152900402,2014-06-19,410000.0,6.0,2.75,2520.0,9324.0,1.0,0,4,1320,1200,1962,0,98155,1820,11000,medium
9822700255,2014-05-05,670000.0,,2.5,1680.0,2000.0,3.0,0,3,1680,0,1909,1998,98105,1950,5000,high
1423069102,2015-03-31,430000.0,3.0,2.5,2000.0,35438.0,2.0,0,3,2000,0,1968,2005,98027,2000,51836,medium
5279100675,2014-10-28,313000.0,2.0,1.0,1180.0,4900.0,1.0,0,5,1180,0,1954,0,98027,1650,7121,medium
2524049056,2014-07-14,950000.0,3.0,3.25,3330.0,15093.0,2.5,0,3,3330,0,1988,0,98040,4340,20031,very high
4232400470,2014-05-27,751750.0,2.0,2.0,1880.0,5400.0,1.5,0,3,1880,0,1902,0,98112,1590,5400,very high
8562740440,2014-09-09,760000.0,4.0,2.5,2990.0,5280.0,2.0,0,3,2210,780,2003,0,98027,2990,6299,very high
8114000020,2015-01-28,310650.0,3.0,1.75,1510.0,12408.0,1.0,0,4,1510,0,1969,0,98059,1480,17800,medium
6600780130,2014-05-02,367500.0,4.0,3.0,3110.0,7231.0,2.0,0,3,3110,0,1997,0,98092,2820,7311,medium
5100403947,2014-08-04,580000.0,4.0,2.5,2150.0,5000.0,2.0,0,3,2150,0,2001,0,98115,2030,6380,high
1189000825,2014-07-02,580000.0,3.0,2.25,1900.0,3960.0,1.5,0,3,1200,700,1905,0,98122,1310,3960,high
3066400080,2014-06-02,665000.0,4.0,2.5,2720.0,,2.0,0,3,2720,0,1987,0,98074,2720,10020,high
2214800630,2014-11-05,239950.0,3.0,2.25,1560.0,8280.0,2.0,0,4,1560,0,1979,0,98001,1920,8120,low
4027701253,2014-08-13,470000.0,4.0,2.5,1990.0,30083.0,2.0,0,3,1990,0,1998,0,98155,2220,11627,medium
9547205260,2014-08-15,733000.0,3.0,1.75,1740.0,3060.0,1.0,0,5,950,790,1930,2014,98115,1800,3960,high
9320600020,2015-01-30,250000.0,4.0,2.0,2130.0,8400.0,1.0,0,3,1350,780,1962,0,98031,1550,8596,low
2807100095,2014-09-08,402000.0,4.0,1.75,1510.0,9176.0,1.0,0,5,1510,0,1957,0,98133,1480,9176,medium
8067000020,2014-06-11,295000.0,5.0,3.5,,5107.0,2.0,0,3,1410,690,1999,0,98178,1410,5650,medium
8731980440,2014-10-16,355000.0,5.0,2.5,2344.0,,1.0,0,4,1560,784,1976,0,98023,2344,8000,medium
5112800233,2014-09-09,289000.0,3.0,1.5,1970.0,22486.0,1.0,0,4,1970,0,1968,0,98058,1850,20160,medium
6141600179,2014-11-12,376000.0,3.0,2.25,1470.0,9140.0,2.0,0,3,1470,0,1982,0,98133,1400,8204,medium
8122100595,2014-06-27,212700.0,2.0,1.0,940.0,5040.0,1.0,0,3,940,0,1926,0,98126,940,5040,low
5467910190,2014-05-27,325000.0,3.0,1.75,1780.0,13095.0,1.0,0,4,1780,0,1983,0,98042,2750,13095,medium
808300460,2014-08-11,415000.0,4.0,2.5,2230.0,5743.0,2.0,0,3,2230,0,2002,0,98019,2490,6300,medium
7785350010,2015-04-02,935000.0,3.0,2.5,3570.0,15151.0,1.0,0,4,2400,1170,1981,0,98177,3140,14375,very high
2133020020,2015-01-16,372000.0,3.0,2.5,1920.0,,2.0,0,3,1920,0,1990,0,98019,2370,15235,medium
2588800006,2014-10-21,240000.0,3.0,1.5,1290.0,8366.0,1.0,0,3,1020,270,1957,0,98168,1770,8400,low
5169700022,2014-09-15,334950.0,3.0,1.75,1880.0,16262.0,1.0,0,5,1880,0,1980,0,98059,1900,7972,medium
5416500660,2015-04-30,426500.0,,2.5,2960.0,4640.0,2.0,0,3,2960,0,2005,0,98038,2750,4623,medium
6117502745,2015-02-24,430000.0,2.0,1.75,1840.0,14874.0,1.0,0,3,1300,540,1952,0,98166,2920,15084,medium
2624049169,2014-12-11,400000.0,3.0,1.5,1890.0,6183.0,1.0,0,3,1090,800,1967,0,98118,1750,6183,medium
1426300842,2015-04-28,455850.0,3.0,2.25,1820.0,6000.0,1.0,0,4,1120,700,1964,0,98108,1970,6232,medium
824059321,2014-06-02,1965220.0,4.0,3.5,4370.0,8510.0,2.0,0,3,3610,760,2003,0,98004,2960,10347,luxury
126049217,2014-06-04,400000.0,3.0,1.75,1530.0,10731.0,1.0,0,3,1530,0,1986,0,98028,2100,12593,medium
2201500185,2014-08-08,397500.0,3.0,1.0,1030.0,10480.0,1.0,0,4,1030,0,1954,0,98006,1480,12200,medium
1972205790,2014-12-11,755000.0,3.0,2.5,2000.0,1950.0,3.0,0,3,2000,0,2005,0,98109,1560,1340,very high
6843000080,2014-07-09,287000.0,5.0,1.5,1730.0,9230.0,1.0,0,3,1010,720,1962,0,98058,1730,9230,medium
1442700250,2014-07-16,480000.0,4.0,2.5,3620.0,16000.0,2.0,0,3,3620,0,1976,0,98038,2590,16000,medium
2607760680,2015-04-16,490000.0,3.0,2.5,2040.0,9622.0,2.0,0,3,2040,0,1995,0,98045,2390,9868,medium
3523059056,2014-06-18,365000.0,3.0,2.5,2640.0,6715.0,2.0,0,3,1680,960,1991,0,98058,2260,7373,medium
1657530010,2015-02-24,260000.0,3.0,2.5,1600.0,2244.0,2.0,0,3,1600,0,2005,0,98056,1600,1700,medium
7276100020,2015-04-14,505000.0,4.0,1.0,1480.0,12675.0,1.5,0,4,1480,0,1929,0,98133,1820,7995,high
9828200460,2014-06-27,260000.0,2.0,1.0,700.0,4800.0,1.0,0,3,700,0,1922,0,98122,1440,4800,medium
9828200460,2015-01-06,430000.0,2.0,,700.0,4800.0,1.0,0,3,700,0,1922,0,98122,1440,4800,medium
5608000840,2014-07-24,905000.0,4.0,2.5,3520.0,12193.0,2.0,0,4,3520,0,1993,0,98027,3470,11318,very high
5422560470,2014-12-03,440000.0,3.0,2.0,1650.0,6408.0,2.0,0,4,1650,0,1977,0,98052,1750,6402,medium
446000020,2014-09-13,439500.0,4.0,1.0,1360.0,5500.0,1.5,0,3,1360,0,1950,0,98115,1530,5790,medium
9476200545,2015-01-27,270000.0,3.0,2.0,1350.0,6696.0,1.0,0,5,680,670,1944,0,98056,1350,6700,medium
8648100130,2015-04-29,306500.0,3.0,2.5,1970.0,6291.0,2.0,0,4,1970,0,1998,0,98042,1980,8852,medium
9358002232,2014-10-19,380000.0,3.0,2.0,1470.0,1656.0,2.0,0,3,1310,160,2003,0,98126,1470,2288,medium
2212900920,2014-07-22,215000.0,4.0,1.75,1610.0,9652.0,1.0,0,5,1610,0,1969,0,98042,1220,9800,low
6149700380,2015-02-06,299900.0,2.0,1.0,810.0,6150.0,1.0,0,3,810,0,1950,0,98133,1080,7200,medium
4340000080,2015-03-27,1450000.0,4.0,3.5,2820.0,7809.0,2.0,0,3,2820,0,1995,0,98004,2630,7904,luxury
3751605432,2014-05-13,239950.0,3.0,1.0,1900.0,33888.0,1.5,0,4,1900,0,1942,0,98001,1430,19200,low
6384300020,2014-06-23,494000.0,4.0,2.5,1830.0,7345.0,1.0,0,4,1540,290,1973,0,98177,1990,7700,medium
3450300430,2015-01-05,317500.0,4.0,1.5,1730.0,7700.0,1.0,0,4,1010,720,1963,0,98059,1650,8066,medium
1245001763,2015-03-03,670000.0,4.0,2.5,2110.0,7291.0,2.0,0,4,2110,0,1977,0,98033,2350,8625,high
7853240660,2014-08-20,650000.0,3.0,2.5,3060.0,7831.0,2.0,0,3,3060,0,2004,0,98065,3140,7438,high
3723800414,2015-03-20,852000.0,4.0,2.5,2620.0,7328.0,2.0,0,3,2620,0,1983,0,98118,1670,5080,very high
5104500020,2014-06-17,250000.0,,1.5,1088.0,1360.0,2.0,0,3,1088,0,1983,0,98034,1098,1469,low
5438000080,2014-12-10,264950.0,,1.5,,10853.0,1.0,0,4,1400,0,1964,0,98055,1620,10849,medium
9498200091,2014-09-25,582500.0,2.0,2.0,1540.0,6804.0,1.0,0,5,1020,520,1942,0,98177,1380,6930,high
1498301213,2015-03-11,384000.0,3.0,2.5,1540.0,1564.0,2.0,0,3,1300,240,1998,0,98144,1540,2875,medium
2652500285,2014-10-28,817000.0,3.0,1.5,2310.0,3360.0,1.5,0,3,1790,520,1926,0,98119,1930,4320,very high
5127000430,2014-12-01,320000.0,4.0,1.75,1730.0,9520.0,1.0,0,4,1730,0,1971,0,98059,1550,11211,medium
4017110020,2014-06-30,445800.0,4.0,2.25,2070.0,39446.0,1.0,0,3,1470,600,1977,0,98155,2140,12043,medium
3336001946,2015-03-07,263300.0,2.0,1.0,,4500.0,1.0,0,3,900,0,1951,0,98118,1175,5320,medium
5253300387,2015-01-28,215000.0,3.0,1.0,860.0,6635.0,1.0,0,3,860,0,1952,0,98133,1170,8000,low
9222400605,2014-11-15,842500.0,5.0,4.0,2980.0,4500.0,1.5,0,3,2070,910,1921,0,98115,1560,4225,very high
9222400605,2015-04-11,850000.0,5.0,4.0,2980.0,4500.0,1.5,0,3,2070,910,1921,0,98115,1560,4225,very high
2163300130,2014-10-01,386000.0,5.0,2.5,2740.0,12413.0,2.0,0,3,2740,0,1990,0,98031,1900,7416,medium
8662500130,2014-12-09,251100.0,4.0,2.5,1790.0,5257.0,2.0,0,3,1790,0,1996,0,98030,1680,5320,medium
1770000130,2014-11-26,435000.0,3.0,1.75,,16748.0,1.0,0,3,1330,420,1978,0,98072,1750,16050,medium
1888120080,2014-09-22,870000.0,,,,12811.0,2.0,0,3,3610,0,2000,0,98075,3530,11783,very high
862000020,2015-02-06,800000.0,6.0,1.0,1430.0,20620.0,2.0,0,3,1430,0,1954,0,98004,2450,10080,very high
7199100020,2014-07-14,555000.0,3.0,1.75,1570.0,,1.0,0,4,1570,0,1968,0,98052,1610,7500,high
9169600275,2014-07-23,280000.0,2.0,1.0,2280.0,37500.0,2.0,0,3,2280,0,1932,0,98136,2360,6000,medium
2767601815,2015-03-17,356000.0,,1.0,940.0,2366.0,1.0,0,3,940,0,1916,0,98107,1500,5000,medium
7853221330,2014-12-03,675000.0,4.0,2.5,2920.0,6000.0,2.0,0,3,2920,0,2004,0,98065,3100,6001,high
7504010780,2014-12-26,605000.0,4.0,2.25,2260.0,11900.0,2.0,0,3,2260,0,1976,0,98074,2470,11900,high
5015000190,2014-06-25,690500.0,5.0,2.0,2000.0,4211.0,1.5,0,4,1280,720,1908,0,98112,1680,4000,high
8682260470,2014-06-19,437000.0,2.0,1.75,1440.0,4225.0,1.0,0,3,1440,0,2005,0,98053,1680,6200,medium
4122700020,2014-07-10,850000.0,5.0,2.0,2310.0,13430.0,1.5,0,4,2310,0,1966,0,98004,2810,13906,very high
8850000285,2014-06-12,350000.0,4.0,2.25,2300.0,4600.0,1.5,0,4,1340,960,1904,0,98144,1540,3000,medium
4174600185,2014-06-22,480000.0,2.0,2.25,1490.0,6770.0,1.5,0,3,1490,0,1926,0,98108,1820,7875,medium
7229800430,2014-07-23,379500.0,3.0,2.25,1830.0,25641.0,2.0,0,3,1830,0,1989,0,98059,1500,25641,medium
42000130,2014-09-24,600000.0,5.0,4.5,4440.0,9784.0,2.0,0,3,4440,0,2012,0,98168,2720,10080,high
4139430250,2015-03-30,1436000.0,4.0,3.5,4970.0,16582.0,2.0,0,4,3930,1040,1992,0,98006,3580,13335,luxury
9834201470,2014-12-18,303000.0,2.0,1.5,1000.0,1075.0,2.0,0,3,840,160,2007,0,98144,1000,1083,medium
4058801702,2015-02-06,800000.0,4.0,2.5,4940.0,10037.0,1.0,0,3,3450,1490,1953,0,98178,2430,9272,very high
3363400655,2014-07-24,549000.0,2.0,2.0,1980.0,6000.0,1.5,0,5,1220,760,1906,0,98103,1280,3900,high
8700500020,2014-11-26,324950.0,3.0,2.5,1560.0,9600.0,1.0,0,3,1210,350,1964,0,98188,2070,9600,medium
8148600020,2014-09-26,170000.0,2.0,1.0,870.0,6537.0,1.0,0,3,870,0,1948,0,98168,1100,8701,low
8651430780,2014-07-15,178000.0,3.0,1.0,840.0,6500.0,1.0,0,5,840,0,1969,0,98042,870,5200,low
1432400345,2015-04-21,144000.0,3.0,1.0,1250.0,8314.0,1.0,0,3,1250,0,1958,0,98058,1188,7700,low
2524049148,2015-03-17,1580000.0,4.0,2.75,3120.0,20031.0,1.0,0,4,1980,1140,1954,1997,98040,3330,18777,luxury
2475900840,2015-04-27,258000.0,2.0,1.0,750.0,7000.0,1.0,0,3,750,0,1932,0,98024,1100,8777,medium
7452500190,2014-10-16,345000.0,3.0,1.75,710.0,5050.0,1.0,0,4,710,0,1950,0,98126,900,5050,medium
3459000050,2014-06-10,470000.0,3.0,1.75,2290.0,14800.0,1.0,0,3,1620,670,1965,0,98155,2320,12474,medium
2624049091,2015-03-13,2903000.0,5.0,2.5,3750.0,91681.0,2.0,1,3,3750,0,1925,0,98118,3540,24293,luxury
1138000250,2014-05-21,350000.0,3.0,,980.0,7790.0,1.0,0,5,980,0,1969,0,98034,1390,7280,medium
4399210130,2014-06-26,225500.0,2.0,1.75,1590.0,11276.0,1.0,0,4,1590,0,1972,0,98002,1750,10687,low
2770601365,2015-02-24,473000.0,,1.0,940.0,4000.0,1.0,0,3,720,220,1942,0,98199,1180,6000,medium
7272000980,2015-02-26,279000.0,3.0,1.75,1750.0,9623.0,1.0,0,3,1150,600,1962,0,98198,1820,9623,medium
1566100010,2015-04-14,470000.0,3.0,1.0,1460.0,8227.0,1.0,0,3,880,580,1948,0,98125,1530,8128,medium
6338000592,2014-08-20,565000.0,,1.75,1540.0,4800.0,1.0,0,4,770,770,1925,0,98105,1510,4080,high
2815600305,2015-04-22,695000.0,3.0,2.0,2560.0,6800.0,1.0,0,4,1380,1180,1952,0,98136,1780,6800,high
561500290,2014-07-11,315000.0,3.0,,1660.0,,1.0,0,4,1660,0,1991,0,98022,2070,54450,medium
3905080280,2015-03-04,529000.0,3.0,2.5,1880.0,4499.0,2.0,0,3,1880,0,1993,0,98029,2130,5114,high
925069071,2015-01-26,750000.0,5.0,3.75,3500.0,101494.0,1.5,0,3,3500,0,1967,1990,98053,3250,38636,high
2426049174,2014-10-29,481500.0,3.0,2.25,,10500.0,2.0,0,3,1840,0,1993,0,98034,1840,7374,medium
9407600250,2015-03-27,211000.0,3.0,2.0,1060.0,7412.0,1.0,0,3,1060,0,1987,0,98038,1080,7093,low
